events_per_market_1x,threshold_usd_1x,events_per_market_2x,threshold_usd_2x,events_per_market_5x,threshold_usd_5x,venue,median_moving_bucket_excursion_usd
127.59050966608085,3.1999999999970896,48.260105448154654,6.399999999994179,4.898066783831283,15.999999999985448,bybit,3.1999999999970896
149.80316344463972,0.7399999999906868,101.22144112478031,1.4799999999813735,39.17750439367311,3.699999999953434,cb,0.7399999999906868
102.18629173989456,3.8000000000029104,37.36379613356766,7.600000000005821,3.282952548330404,19.000000000014552,okx,3.8000000000029104
125.61687170474517,3.249999999985448,48.59578207381371,6.499999999970896,4.581722319859402,16.24999999992724,perp,3.249999999985448
86.6713532513181,2.3699999999953434,45.973637961335676,4.739999999990687,8.411247803163445,11.849999999976717,spot,2.3699999999953434
